27.32607942348426, 68.13581204129011, Mohenjo Daro
32.96484496146128, 73.57451413715559, Rohtas Fort
31.588130897647748, 74.30950006888753, Badshahi Mosque
31.74328132935894, 73.95541194190993, Hiran Minar
30.19928484654821, 71.47170478578133, Tomb of Shah Rukn-e-Alam
25.897372463088132, 67.90179056868406, Ranikot Fort
36.32585669663324, 74.66985107596648, Baltit Fort
28.879875273220332, 71.34287209391717, Derawar Fort
32.64818761465925, 73.00841782474976, Khewra Salt Mines
